id,female,black,hispanic,asian,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,health_major,selective_inst,public_ug,state_unemp,metro,ga_funding_adj,grad_plus_loans,annual_tuition,program_years,gross_tuition,net_inst_rev,masters,ln_salary,salary
168,0,0,0,0,31,0,4,0,3.9400001,0,0,0,0,0,1,5,0,7.3000002,33.314457,22.189182,2,44.378365,28.845938,0,10.842525,51150.344
169,0,0,0,0,26,1,1,0,2.8399999,0,1,0,0,0,0,5.5999999,0,5.9000001,160.22929,63.375668,2,126.75134,82.388367,0,12.434694,251373.28
170,0,0,0,0,21,0,4,1,3.5699999,0,0,0,1,0,1,5.6999998,0,9.5,70.568352,42.245815,2,84.491631,54.919559,1,12.201236,199034.95
171,0,1,0,1,21,0,1,1,3.47,0,0,0,0,0,1,5,1,11.3,19.129051,24.04726,2,48.094521,31.261438,1,8.992795,8044.9111
172,0,0,0,0,26,0,4,0,3.6700001,0,1,0,0,0,0,7.1999998,0,5,78.501305,54.737885,2,109.47577,71.159248,0,12.064203,173546.92
173,1,0,0,0,24,0,3,0,3.28,1,0,0,0,0,1,5.1999998,0,11.4,53.554714,34.78548,2.5,86.963699,56.526405,0,11.707305,121455.71
174,0,0,0,0,31,0,1,1,2.8599999,0,1,0,0,0,0,5.4000001,1,8.6000004,63.675648,60.024323,2,120.04865,78.031616,0,11.612568,110477.58
175,1,0,0,0,26,0,2,1,3.6400001,0,0,0,0,0,1,6.0999999,0,5.5,72.712257,21.391531,2,42.783062,27.80899,0,10.742364,46275.313
176,0,0,0,0,23,1,4,0,3.1300001,0,1,0,0,0,1,3.9000001,1,8.1000004,62.002209,53.652435,2,107.30487,69.748169,1,12.50843,270609.06
177,0,1,1,1,27,0,4,0,2.9200001,0,0,0,0,1,1,4.3000002,1,3.9000001,20.477102,31.503614,2,63.007229,40.9547,1,12.304574,220703.19
178,0,0,0,1,23,1,4,0,2.8800001,0,0,0,1,1,1,7,0,7.6999998,22.450565,53.385201,2,106.7704,69.400757,0,10.304523,29867.418
179,1,0,0,0,26,0,1,1,2.23,0,0,0,0,0,1,4.5999999,1,5.0999999,32.784943,24.718237,2,49.436474,32.133709,0,9.6138697,14970.991
180,1,0,0,0,24,0,3,0,2.6800001,0,0,0,0,1,1,7.8000002,1,7.5,68.483948,32.485035,2,64.97007,42.230545,0,11.087761,65366.223
181,0,0,0,0,27,0,2,1,3.04,0,0,0,0,0,1,3.9000001,1,9.8000002,27.091022,20.068741,2,40.137482,26.089363,0,10.034266,22794.316
182,1,0,0,0,22,0,2,1,3.8,0,0,1,0,0,1,3.3,0,10.7,35.465237,19.032423,2,38.064846,24.742149,1,12.847797,379950.94
183,0,0,0,0,21,1,3,0,3,0,0,0,1,1,0,4.1999998,1,6.6999998,71.647652,58.57431,2,117.14862,76.146606,0,12.153391,189736.38
184,0,0,0,0,25,0,4,0,3.22,0,1,0,0,0,1,4.0999999,0,7.5999999,80.599823,50.813488,2,101.62698,66.057533,0,11.878103,144077.02
185,0,0,1,0,23,0,4,1,3.1099999,0,0,0,0,0,1,4.8000002,0,4.8000002,48.712051,24.997528,2,49.995056,32.496788,1,12.461,258073.69
186,1,0,0,0,21,1,3,0,3.03,0,0,0,0,0,0,4.4000001,0,8.3000002,70.112778,25.629335,2,51.258671,33.318134,1,10.71155,44871.125
187,0,0,0,0,27,0,1,0,3.1099999,0,0,1,0,0,1,3.7,0,4.4000001,54.641827,26.145304,2,52.290607,33.988895,0,9.5990095,14750.164
188,1,0,0,0,27,0,1,0,3.26,0,0,0,0,1,1,8.6999998,1,3.3,118.13789,30.333363,2,60.666725,39.433372,0,9.8838778,19611.625
189,0,1,0,0,29,1,1,1,3.71,0,0,0,0,0,1,4.0999999,1,5.6999998,54.051304,22.808767,2,45.617535,29.651398,0,10.601643,40200.816
190,0,0,1,0,26,0,3,1,2.9400001,0,0,0,0,1,1,4,0,7.0999999,92.923515,36.342068,2,72.684135,47.24469,0,10.750534,46654.938
191,1,0,0,0,24,0,4,1,2.6400001,0,0,0,0,0,1,6,0,4.5999999,41.903824,23.920465,2,47.840931,31.096605,0,9.4173841,12300.364
192,1,0,0,0,22,0,1,0,3.24,0,0,0,1,1,1,4.4000001,1,2.8,88.25351,54.803711,2,109.60742,71.244827,0,11.504653,99176.164
193,0,0,0,0,21,0,3,1,3.3900001,0,0,0,0,1,1,4.8000002,0,7.1999998,31.055216,38.248573,2,76.497147,49.723145,0,11.133364,68416.117
194,1,0,0,0,22,0,4,0,3.5,0,0,1,0,1,0,6.5,1,11.2,54.773422,36.980431,2,73.960861,48.074558,0,10.066254,23535.229
195,0,0,0,0,24,1,3,0,4,1,0,0,0,0,1,4.4000001,0,9.3000002,35.215504,34.646187,2.5,86.615463,56.300053,0,10.276839,29051.902
196,1,0,0,0,21,0,2,0,3.5599999,0,1,0,0,1,1,5.4000001,0,10,97.369019,58.294823,2,116.58965,75.783272,1,11.772179,129596.19
197,0,0,0,1,24,1,2,0,3.28,0,0,0,1,1,1,4.6999998,1,8.3999996,80.135979,52.350834,2,104.70167,68.056084,0,10.860939,52100.98
198,1,0,0,0,28,0,2,0,3.1600001,0,1,0,0,0,0,4.5,1,5.0999999,113.15842,66.25135,2,132.5027,86.126755,0,11.650595,114759.59
199,1,0,0,0,21,1,3,0,3.5999999,0,1,0,0,1,0,3.7,0,9,111.7996,70.874184,2,141.74837,92.136436,1,12.985931,436232.84
200,1,0,0,0,24,1,2,0,2.99,1,0,0,0,0,1,3.9000001,1,6.6999998,64.250816,31.851397,2.5,79.628494,51.758522,0,11.971812,158231.16
201,0,1,0,0,29,0,4,0,3.52,1,0,0,0,0,0,5.1999998,1,8.1000004,54.286816,38.520916,2.5,96.302292,62.596489,0,10.702985,44488.445
202,1,0,0,0,28,0,1,1,3.5799999,0,1,0,0,0,1,4.4000001,1,5.6999998,80.363129,54.558044,2,109.11609,70.925461,0,12.520257,273828.44
203,0,0,0,0,22,0,4,1,3.1099999,0,1,0,0,0,1,5,0,8.5,35.693493,61.469303,2,122.93861,79.910095,0,11.263509,77925.523
204,1,0,0,0,21,0,4,1,3.26,0,0,0,0,0,1,4.3000002,0,10.1,0,18.351089,2,36.702179,23.856417,1,12.047891,170738.88
205,1,0,0,0,30,0,3,0,3.6800001,0,0,0,0,0,1,5.1999998,1,7.8000002,0,22.96357,2,45.927139,29.85264,0,10.51959,37033.953
206,0,0,0,0,28,1,4,1,2.3699999,0,0,0,0,0,1,5.5,1,10,28.520788,25.905951,2,51.811901,33.677734,0,11.553083,104097.52
207,0,0,0,0,27,0,3,1,2.24,0,0,0,0,0,1,5.6999998,0,6.0999999,60.826706,21.360426,2,42.720852,27.768555,0,11.600132,109112.2
208,1,0,1,0,24,0,2,0,3.29,1,0,0,0,1,0,3,0,7.5999999,61.005737,42.425999,2.5,106.06499,68.942245,0,10.022792,22534.254
209,0,1,0,0,25,0,1,1,3.75,0,0,0,1,0,0,6,1,10.5,76.510681,41.738491,2,83.476982,54.26004,1,9.040287,8436.1982
210,0,0,0,0,24,0,4,0,3.3499999,0,1,0,0,1,1,5,1,5.4000001,85.595787,74.816582,2,149.63316,97.261559,1,11.446128,93538.453
211,0,0,0,1,25,0,2,0,3.3,1,0,0,0,1,0,6.3000002,0,8.1999998,87.780083,45.927467,2.5,114.81866,74.632133,0,11.517961,100504.78
212,0,0,0,0,22,0,3,1,4,1,0,0,0,0,1,6.0999999,0,6.9000001,51.129772,37.014523,2.5,92.536308,60.148602,1,13.112168,494928.38
213,0,0,0,0,26,0,3,0,4,0,0,0,0,0,1,5.3000002,0,7.0999999,36.506401,22.319344,2,44.638687,29.015146,1,13.420845,673905.38
214,1,0,0,0,29,0,2,0,2.6500001,0,0,1,0,1,0,5.1999998,1,7.8000002,68.745705,36.005447,2,72.010895,46.807083,0,11.246843,76637.617
215,1,0,0,0,23,0,1,1,3.3900001,0,0,1,0,1,1,4.4000001,1,7.5,89.89859,23.847485,2,47.694969,31.00173,0,10.670169,43052.211
216,0,0,0,0,22,1,3,1,3.5899999,0,1,0,0,1,1,5.4000001,1,8.5,67.963997,66.2873,2,132.5746,86.173492,0,11.229417,75313.664
217,0,0,1,0,25,0,2,0,2.8299999,0,0,0,1,0,1,5.4000001,1,10.9,54.443787,41.621815,2,83.243629,54.10836,0,10.638582,41713.59
218,0,0,0,0,27,1,2,0,3.24,0,0,0,0,0,1,3.9000001,1,7.4000001,57.614128,21.562309,2,43.124619,28.031002,0,11.476098,96384.25
219,1,0,0,0,24,0,4,1,3.24,0,0,1,0,0,1,2.5999999,1,8.8000002,57.218678,23.462719,2,46.925438,30.501535,0,10.773707,47748.711
220,0,0,0,0,21,1,1,1,3.1900001,0,1,0,0,1,1,4.0999999,0,6.6999998,116.90806,69.35981,2,138.71962,90.167755,1,13.381232,647732
221,0,0,0,0,26,0,4,0,3.8800001,0,0,0,0,0,1,3.0999999,1,8.1000004,0,21.544138,2,43.088276,28.00738,0,11.935371,152568.88
222,1,0,0,0,29,0,1,0,3.77,0,1,0,0,0,1,5.3000002,1,12.3,116.582,50.479576,2,100.95915,65.623451,1,11.661333,115998.56
223,1,0,0,0,24,0,2,0,2.5,0,1,0,0,0,1,3.3,1,7.0999999,91.158913,55.027649,2,110.0553,71.535942,0,11.396828,89038.82
224,0,0,1,1,24,0,4,0,3.51,1,0,0,0,0,1,5.9000001,1,6,51.495312,30.58477,2.5,76.461929,49.700253,0,10.920514,55299.223
225,1,0,0,0,23,0,3,0,3.29,0,0,0,1,0,1,6.6999998,1,10.8,57.70443,34.616608,2,69.233215,45.001591,0,10.847876,51424.789
226,0,0,0,0,26,0,3,0,2.77,0,0,0,0,1,1,5.3000002,0,6.1999998,52.480301,38.434086,2,76.868172,49.96431,0,10.575188,39151.254
227,1,0,0,0,22,1,1,1,3.6199999,1,0,0,0,0,1,5.5999999,1,8.3999996,30.414404,26.053299,2.5,65.133247,42.336609,1,12.041022,169570.2
228,1,1,1,0,29,0,2,0,3.3,1,0,0,0,1,0,5.1999998,1,9,80.108208,53.008945,2.5,132.52237,86.139542,0,10.393671,32652.314
229,0,0,0,0,23,1,2,1,3.3900001,0,0,0,0,1,1,6.0999999,1,4.5,26.526709,26.04002,2,52.08004,33.852028,1,11.849973,140080.53
230,1,0,0,0,23,0,3,1,3.54,0,1,0,0,0,0,4.6999998,1,7.4000001,52.905586,56.576847,2,113.15369,73.549904,1,11.476259,96399.781
231,1,0,0,0,21,1,4,1,2.8099999,0,0,1,0,1,1,3.5999999,0,4.6999998,79.530632,34.94194,2,69.883881,45.424522,0,11.003521,60085.328
232,1,0,0,0,27,1,2,0,3.76,1,0,0,0,1,1,4.3000002,1,5.1999998,93.457726,45.084969,2.5,112.71242,73.263069,1,9.1916838,9815.1631
233,0,0,0,0,23,1,2,0,2.49,0,1,0,0,0,1,5.3000002,1,11.5,65.881721,56.21983,2,112.43966,73.085777,0,9.9749985,21482.598
234,0,0,0,0,24,0,3,1,3.02,0,0,0,0,1,1,5.0999999,1,8.1999998,24.346146,30.864925,2,61.729851,40.124405,0,11.832998,137722.8
235,1,0,0,1,26,0,3,0,3.6199999,1,0,0,0,0,1,6.4000001,1,5.6999998,106.90007,32.212124,2.5,80.530312,52.344704,1,12.09489,178955
236,0,0,1,0,23,0,1,0,4,0,1,0,0,0,1,4.8000002,0,5.0999999,124.75306,58.782333,2,117.56467,76.41703,0,10.650646,42219.867
237,0,0,0,0,21,0,2,0,3.1300001,0,0,1,0,0,0,5.5,1,7.8000002,87.341003,26.214218,2,52.428436,34.078484,0,9.5392599,13894.66
238,1,0,0,0,21,1,1,1,3.3699999,1,0,0,0,0,1,5.5999999,0,4.4000001,16.258068,28.343529,2.5,70.858826,46.058235,1,12.441339,253049.27
239,1,0,0,0,26,0,3,0,3.1700001,0,0,0,0,0,1,4.0999999,1,8.8999996,53.985142,22.766491,2,45.532982,29.596437,0,8.8529024,6994.6611
240,1,0,0,0,27,0,1,0,3.27,0,0,1,0,1,1,3.5999999,0,7.4000001,95.184547,30.578331,2,61.156662,39.751831,0,11.288345,79885.156
241,1,0,0,1,24,0,1,0,3.98,0,0,1,0,1,1,6.0999999,1,6.1999998,101.00703,27.642467,2,55.284935,35.935207,0,12.277246,214753.58
242,1,0,0,0,22,1,4,0,3.3800001,1,0,0,0,0,0,4.5999999,1,5.4000001,66.614792,38.736336,2.5,96.840836,62.946545,0,10.448508,34492.883
243,0,0,0,0,29,1,2,0,3.53,1,0,0,0,1,1,4.8000002,0,7.5999999,64.068741,48.692604,2.5,121.73151,79.125481,0,11.263144,77897.141
244,1,0,0,0,23,0,3,0,2.45,0,1,0,0,1,1,3.4000001,1,6.5999999,63.959457,67.293083,2,134.58617,87.48101,0,10.366629,31781.15
245,0,0,0,0,24,1,2,1,3.3299999,1,0,0,0,0,0,4.4000001,0,6.0999999,64.82415,31.412153,2.5,78.53038,51.044746,0,10.656203,42455.141
246,0,0,0,0,23,0,4,0,3.72,0,0,0,0,0,1,7.0999999,1,7,5.4542928,22.158838,2,44.317677,28.80649,1,12.046663,170529.45
247,0,0,0,0,28,0,3,1,3.6700001,1,0,0,0,0,0,5.6999998,1,12.9,55.277798,25.497612,2.5,63.74403,41.43362,0,11.444846,93418.641
248,1,0,0,0,25,1,2,0,3.03,0,1,0,0,0,1,5.9000001,1,4.5,68.851463,61.184097,2,122.36819,79.53933,0,11.636631,113168.26
249,0,0,0,0,25,0,1,0,3.1199999,0,0,0,1,0,1,6.0999999,1,10.6,94.838058,44.465446,2,88.930893,57.80508,1,10.537408,37699.719
250,1,0,0,0,23,0,3,1,2.5799999,0,0,0,1,0,1,5.0999999,0,7.3000002,59.487541,47.077641,2,94.155281,61.200932,0,9.8366013,18706.031
251,0,1,0,0,22,1,1,0,3.0699999,0,1,0,0,0,1,3.9000001,1,5.5999999,86.770226,51.454185,2,102.90837,66.890442,0,11.140314,68893.289
252,1,0,0,0,27,1,3,0,3.02,0,0,0,0,0,1,5,1,8.1999998,18.560646,30.417225,2,60.83445,39.542393,0,10.283983,29260.191
253,1,0,0,0,26,1,4,0,2.8,1,0,0,0,1,1,5.1999998,1,6.6999998,67.647659,41.587498,2.5,103.96874,67.579681,0,11.487402,97479.945
254,1,1,0,0,25,0,4,0,3.73,1,0,0,0,0,1,3.5,1,9.1000004,52.080616,33.644493,2.5,84.111237,54.672302,0,10.99881,59802.922
255,0,0,0,0,23,0,1,1,2.99,0,0,1,0,1,1,5.8000002,0,9.1000004,104.01986,35.010693,2,70.021385,45.513901,1,9.3012466,10951.663
256,0,0,0,0,28,1,3,1,2.8800001,0,0,1,0,1,1,4.0999999,1,7.1999998,45.892338,28.132504,2,56.265007,36.572254,0,10.929196,55781.434
257,0,0,0,0,26,0,3,0,4,0,1,0,0,1,0,6.3000002,1,8.5,128.20628,70.184792,2,140.36958,91.240227,0,11.501793,98892.922
258,0,0,0,0,24,0,1,0,3.55,0,0,0,0,1,1,2.5,1,6.0999999,96.607353,34.763458,2,69.526917,45.192497,0,11.295957,80495.508
259,1,0,1,1,25,0,1,0,2.9200001,0,1,0,0,0,1,6.8000002,0,5.3000002,126.12774,60.625328,2,121.25066,78.812927,0,11.460108,94855.297
260,1,0,0,0,21,0,3,1,3.3900001,1,0,0,0,1,1,4.5,0,10,89.913597,45.048084,2.5,112.62021,73.203133,1,10.519511,37031.02
261,1,0,0,0,21,1,3,0,3.27,0,0,0,0,1,1,5.8000002,0,8.6000004,56.207405,30.202278,2,60.404556,39.262962,1,11.35183,85121.125
262,0,1,0,0,23,0,3,0,3.5699999,0,0,0,0,0,1,4.9000001,1,6.0999999,10.597051,20.058496,2,40.116993,26.076046,0,11.561314,104957.8
263,0,0,0,0,23,1,4,0,3.55,0,0,0,0,0,1,5.3000002,1,5.8000002,13.850251,24.675961,2,49.351921,32.078751,0,11.301603,80951.32
264,0,1,0,0,22,0,4,0,3.6099999,0,1,0,0,0,1,4.4000001,1,8.3000002,108.79906,57.713551,2,115.4271,75.027618,1,12.256869,210421.8
265,0,0,0,0,24,0,3,1,3.0999999,1,0,0,0,0,1,4.8000002,1,6.4000001,69.125763,34.178352,2.5,85.445877,55.539822,0,10.28343,29244.012
266,1,0,1,0,28,0,1,0,3.0599999,0,1,0,0,0,0,6,1,7.0999999,100.31343,63.066929,2,126.13386,81.987007,0,10.417208,33429.957
267,0,0,0,0,26,0,1,0,3.3800001,0,0,1,0,0,1,5.5999999,1,6.0999999,53.90942,19.262012,2,38.524025,25.040617,0,10.779464,48024.363
268,1,0,1,1,21,1,4,0,3.5899999,1,0,0,0,0,0,7.1999998,1,8.1000004,76.389641,33.282303,2.5,83.205757,54.08374,0,10.537751,37712.664
269,0,0,0,0,29,0,2,1,3.55,0,1,0,0,0,0,3.9000001,1,7.8000002,68.072319,62.431721,2,124.86344,81.16124,0,11.010036,60478.094
270,1,0,0,0,21,1,3,0,2.8800001,0,1,0,0,1,0,4.0999999,1,7.5999999,62.049217,66.94828,2,133.89656,87.032761,1,9.2771254,10690.656
271,1,1,0,0,23,0,1,0,2.79,0,1,0,0,1,1,8.3999996,0,9.1000004,118.41753,68.147675,2,136.29535,88.59198,1,9.8352985,18681.678
272,0,0,0,0,26,1,4,0,4,1,0,0,0,0,1,4.6999998,1,6.5999999,18.895906,28.916115,2.5,72.290283,46.988686,0,10.280006,29144.061
273,0,0,0,0,25,0,4,0,3.4400001,1,0,0,0,0,0,7.0999999,1,3.8,66.303062,40.411186,2.5,101.02797,65.668182,0,10.908716,54650.641
274,0,1,0,0,24,0,3,0,3.3399999,1,0,0,0,0,1,5,1,8.1999998,49.045223,30.110861,2.5,75.277153,48.930149,1,12.501897,268846.78
275,1,0,0,0,27,1,2,0,3.6600001,0,0,0,1,0,1,5.3000002,1,9.8999996,60.611721,42.185249,2,84.370499,54.840824,0,10.276314,29036.641
276,0,0,0,0,23,0,4,0,2.95,0,0,1,0,1,1,6.5999999,1,10.8,68.798271,32.721539,2,65.443077,42.538002,0,11.507889,99497.602
277,0,1,0,0,24,1,4,0,4,0,1,0,0,1,1,4.9000001,1,5.5,99.632874,73.469078,2,146.93816,95.509804,0,10.102957,24415.092
278,0,0,0,0,21,1,4,0,3.1199999,1,0,0,0,0,1,3.9000001,0,7.0999999,49.68119,27.235245,2.5,68.088112,44.257271,0,10.058831,23361.186
279,0,0,0,0,26,0,2,1,3.55,1,0,0,0,0,1,3.4000001,0,9.3999996,37.998882,28.620106,2.5,71.550262,46.507671,1,11.773454,129761.54
280,1,1,0,0,23,0,2,0,3.54,0,0,0,1,1,1,5.8000002,1,7.5,70.347549,57.177937,2,114.35587,74.331314,0,11.439795,92947.914
281,0,0,0,0,22,0,2,1,2.3900001,0,0,0,0,0,1,4.5999999,1,6.8000002,71.969856,24.576593,2,49.153187,31.949572,0,9.6246405,15133.112
282,0,0,0,0,24,0,3,0,3.4000001,0,1,0,0,0,0,6,0,7.8000002,74.545143,53.373901,2,106.7478,69.38607,0,11.080276,64878.82
283,1,0,0,0,29,1,3,0,3.6900001,1,0,0,0,0,1,2.9000001,0,6.5,69.460716,23.179424,2.5,57.948563,37.666565,0,10.687513,43805.441
284,1,0,0,0,21,0,4,1,2.9200001,0,0,0,0,0,0,3.9000001,1,8.8000002,33.661957,31.413176,2,62.826351,40.837128,0,12.267602,212692.33
285,0,0,0,0,31,0,1,1,3.45,0,0,1,0,0,1,6.9000001,1,6.5999999,58.022125,18.031176,2,36.062351,23.440529,1,8.9081163,7391.7246
286,0,1,0,0,21,0,4,0,3.52,0,0,0,0,1,1,3.8,1,7.4000001,22.226517,28.803989,2,57.607979,37.445187,1,13.100443,489159
287,1,0,0,1,21,0,3,0,3.04,1,0,0,0,0,0,6.5999999,0,9.1999998,117.29359,38.228828,2.5,95.572067,62.121845,0,11.011675,60577.262
288,1,0,0,0,21,0,2,0,3.3399999,0,0,0,1,0,1,3.8,1,8.6999998,72.669075,39.315247,2,78.630493,51.109821,1,12.172724,193440.22
289,1,0,0,0,22,0,3,0,3.21,0,0,1,0,0,1,2.5,1,5.3000002,68.074409,20.991011,2,41.982021,27.288315,0,11.370367,86713.688
290,0,0,0,0,21,0,1,0,3.6199999,0,0,0,0,1,0,4.0999999,1,9.1999998,56.004524,40.485081,2,80.970161,52.630604,0,11.094366,65799.406
291,1,0,0,0,21,0,4,1,3.01,0,0,0,1,1,0,4.1999998,1,8.8999996,51.679455,57.685932,2,115.37186,74.991714,1,11.662616,116147.45
292,0,0,0,0,21,1,3,0,3.3,0,0,0,1,1,1,6,0,7,61.435566,50.530766,2,101.06153,65.689995,1,9.8641148,19227.846
293,1,0,0,0,21,1,3,1,2.71,0,0,0,0,0,1,4.9000001,0,5.4000001,23.176184,28.412262,2,56.824524,36.93594,1,11.081429,64953.605
294,0,0,0,0,21,0,4,1,2.71,0,0,0,1,0,1,4,1,8.3000002,62.86301,41.229214,2,82.458427,53.597977,1,11.311802,81781.141
295,1,0,0,0,25,0,2,1,3.24,1,0,0,0,0,1,4,0,10.5,67.721687,30.02103,2.5,75.052574,48.784172,0,10.66862,42985.586
296,0,0,0,0,23,0,3,0,3.6900001,0,0,0,0,0,1,5.1999998,0,6,29.871365,16.55648,2,33.112961,21.523424,0,12.449291,255069.47
297,1,0,0,0,30,0,4,0,3.72,1,0,0,0,0,1,4.6999998,1,9.3999996,30.655121,37.659988,2.5,94.149971,61.197479,0,11.685716,118861.67
298,0,0,0,0,25,0,3,1,3.4000001,1,0,0,0,0,1,4.5,0,6.6999998,73.686707,32.923882,2.5,82.309708,53.501308,1,11.051851,63060.59
299,0,1,0,0,24,0,2,1,4,0,0,1,0,1,1,6.5999999,1,9.8999996,16.594255,34.368301,2,68.736603,44.678791,1,9.6352654,15294.757
300,0,0,0,0,21,0,3,0,3.1600001,0,0,0,1,0,0,6.0999999,0,7.9000001,62.906284,41.282333,2,82.564667,53.667034,0,10.780092,48054.555
301,1,0,0,0,26,0,1,0,3.2,0,0,0,0,0,0,5.1999998,1,11,66.091774,25.679394,2,51.358788,33.383213,0,10.339342,30925.678
302,0,0,0,0,24,0,4,0,3.45,0,0,0,1,0,1,4,1,4.3000002,61.010376,33.436386,2,66.872772,43.4673,0,10.315761,30204.936
303,0,0,0,0,23,0,1,0,3.3399999,0,0,1,0,0,1,5.6999998,1,10.4,50.583885,28.707785,2,57.415569,37.320122,0,10.201739,26950.02
304,1,0,0,0,21,0,1,1,3.21,0,0,0,0,1,0,6.5,0,8,85.520264,34.261501,2,68.523003,44.539951,0,9.868598,19314.24
305,0,0,0,0,27,0,1,0,3.49,0,1,0,0,0,1,3.5999999,0,8.6000004,102.98057,53.399147,2,106.79829,69.418892,0,10.238845,27968.799
306,0,0,0,0,27,0,3,0,3.79,0,0,0,0,0,0,2.9000001,1,5,34.853481,31.973923,2,63.947845,41.566101,0,10.782366,48163.938
307,0,0,1,0,26,0,3,0,3.3599999,0,0,0,0,0,1,2.7,1,8.6000004,24.681479,20.311857,2,40.623714,26.405415,1,10.341896,31004.762
308,1,0,0,0,21,0,3,0,3.46,0,0,0,1,1,1,5.0999999,0,5.9000001,51.478947,58.480152,2,116.9603,76.0242,1,10.313967,30150.801
309,1,0,0,0,22,1,1,0,3.0899999,0,0,0,0,0,1,5.0999999,1,8.6999998,84.39827,21.886761,2,43.773521,28.452789,0,10.883689,53299.855
310,0,0,0,0,27,0,3,0,3.21,1,0,0,0,1,0,6.4000001,0,6.5999999,99.556953,43.019855,2.5,107.54964,69.907265,1,11.418316,90972.805
311,0,0,0,0,24,0,2,0,2.52,0,1,0,0,1,1,4.0999999,1,5.4000001,89.482712,72.718201,2,145.4364,94.533661,0,10.286554,29335.52
312,1,0,0,0,21,0,3,0,3.3800001,0,1,0,0,0,1,4.3000002,1,7.5,85.719337,59.576435,2,119.15287,77.449364,1,11.800726,133349.13
313,1,1,0,0,21,0,2,0,3.4000001,1,0,0,0,0,1,6.0999999,1,7.0999999,82.63443,30.256237,2.5,75.640594,49.166386,0,11.224642,74954.891
314,1,0,0,0,21,1,2,0,2.9200001,0,0,0,0,1,0,3.5999999,1,7.5,32.222244,35.191223,2,70.382446,45.748589,0,9.2364721,10264.762
315,1,0,0,0,25,0,2,0,3.27,1,0,0,0,1,1,4.0999999,1,2.8,75.334099,41.81295,2.5,104.53238,67.946045,1,12.701664,328293.72
316,0,0,0,1,23,0,2,0,2.7,0,0,1,0,1,1,4.8000002,1,5,20.136707,33.669559,2,67.339119,43.770428,0,10.181308,26404.977
317,0,1,0,0,24,1,3,0,3.05,0,0,0,0,0,0,6.5,1,10,16.702108,25.821203,2,51.642406,33.567566,0,10.117298,24767.762
318,0,0,0,0,23,0,4,1,3.24,0,0,0,0,1,1,5.1999998,0,8.5,44.301437,32.734371,2,65.468742,42.554684,1,8.5132437,4980.2915
319,0,0,0,0,28,1,1,0,3.49,1,0,0,0,0,1,4.8000002,1,5.3000002,100.92489,32.084557,2.5,80.211395,52.137405,0,11.796173,132743.39
320,1,0,1,0,21,0,2,1,2.8,0,0,0,0,1,1,6.6999998,1,10.3,85.097458,45.213848,2,90.427696,58.778004,0,9.4464855,12663.581
321,1,0,0,0,21,0,2,1,2.6199999,0,0,0,0,0,0,5.0999999,0,7.8000002,0,17.055265,2,34.110531,22.171844,0,10.314452,30165.439
322,0,0,0,0,23,0,1,0,3.1099999,0,1,0,0,0,1,3.3,0,8.3000002,101.89468,61.420578,2,122.84116,79.846748,1,11.657927,115604.09
323,0,0,1,0,21,1,4,1,2.8800001,0,0,0,0,0,0,5.5999999,0,7.9000001,0,22.372778,2,44.745556,29.084612,0,10.226001,27611.863
324,1,1,0,0,26,0,4,1,2.5599999,0,0,0,1,0,1,4.4000001,1,8.3999996,72.917282,45.269711,2,90.539421,58.850624,1,12.175036,193888.09
325,0,0,0,0,32,0,4,0,3.29,0,1,0,0,0,1,5.9000001,0,9,72.947662,59.397446,2,118.79489,77.216682,1,12.414807,246423.61
326,0,0,0,0,21,0,3,1,2.6700001,1,0,0,0,0,1,7,0,5.8000002,55.26902,29.182037,2.5,72.955093,47.420811,0,10.980905,58741.668
327,0,0,0,0,22,1,3,0,3.5599999,0,0,0,1,1,1,6.0999999,1,9,81.315781,46.235771,2,92.471542,60.106503,1,12.213753,201541.94
328,0,0,0,0,25,0,2,1,3.3,1,0,0,0,0,1,4.9000001,1,7.4000001,92.209518,36.455227,2.5,91.138069,59.239746,1,11.383194,87833.125
329,1,1,0,0,22,1,1,1,2.99,0,0,0,0,0,0,3.7,1,5.0999999,49.721878,30.090343,2,60.180687,39.117447,0,9.714427,16554.729
330,0,1,0,0,22,0,4,1,3.8699999,0,0,0,0,0,1,5.8000002,1,7.4000001,30.861147,31.096191,2,62.192383,40.425049,1,10.858916,51995.699
331,1,0,0,0,24,1,4,1,3.3,0,0,0,0,0,1,5.1999998,1,8.1000004,0,25.086168,2,50.172337,32.612019,1,11.735366,124912.14
332,0,0,0,0,24,0,3,1,3.77,0,0,0,0,0,0,3.7,0,9,0,20.842964,2,41.685928,27.095854,0,11.632222,112670.41
333,0,0,0,0,28,0,4,0,3.1900001,0,0,0,1,1,1,5.5999999,1,5,48.533375,61.272346,2,122.54469,79.654053,0,11.787035,131535.89
334,0,0,0,0,22,1,1,1,4,0,1,0,0,0,0,4.0999999,1,10.7,69.669678,60.266167,2,120.53233,78.346016,1,11.597796,108857.66
335,0,1,1,0,21,0,4,0,2.9300001,0,0,0,0,0,0,5.9000001,1,10.8,8.7523232,22.009727,2,44.019455,28.612646,0,10.947058,56786.719
336,0,0,0,0,21,1,4,1,2.8399999,1,0,0,0,0,1,5.0999999,1,4.9000001,77.152412,36.530418,2.5,91.32605,59.361931,0,10.75728,46970.75
